id,name,description,host_id,host_name,host_since,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,calculated_host_listings_count
29230752,"Double room in modern chic apartment, Dalston E8","Very comfortable double sofa bed in modern apartment in Dalston E8.<br /><br /><b>The space</b><br />Our apartment is part of the striking Queensbridge Quarter completed in 2011. It is beautifully fitted and equipped with all mod cons and boasts a fantastic private garden. The living and dining areas benefit from two double french windows both leading on to the garden.<br /><br />GUEST ROOM:<br /><br />The double bedroom available has a very comfortable sofabed with extra memory foam mattress. It is light and airy with desk, drawers and built in wardrobe. Guests have private use of adjoining family bathroom.<br /><br />APARTMENT:<br /><br />The apartment is large, exceptionally light and spotlessly clean. All appliances are top end brands. The neighbours are quiet and friendly. <br /><br />TRANSPORT:<br /><br />The transport links are excellent including direct links to the tube from the new Dalston Junction overground connecting itself directly to docklands or links to West End/City a",1951049,Claudia,2012-03-18,51.54222,-0.0703,Private room in apartment,Private room,2,,1.0,1.0,$65.00,1,1125,29,59,89,364,5,2019-01-01,2019-10-20,100.0,2
32842985,Modern & Bright Entire Flat 2 Rooms Old Street,"Modern & clean apartment in the heart of highly sought after Shoreditch Triangle, London. Lovely and bright flat in central London, situated in zone 1 (Old Street). Our flat is on the 14th floor of a building - unoverlooked, which means it gets the sun all through the day, with a beautiful view of the City. <br /><br />Prime location for any type of activities: close to museums, restaurants, grocery stores, nightlife (bars & clubs) and convenient access to any transports (bus & underground metro).<br /><br /><b>The space</b><br />The neighborhood is very safe and the underground is a 5 minute walk away and the bus stop is a 1 minute walk. <br /><br />Recently refurbished, it has all the amenities you would expect: washer, dishwasher, 2 ovens, 4 gas hobs, fridge and freezer, and central gas heating. Feel free to use any of the kitchen appliances, including the coffee machine (capsules).<br /><br />Equipped with a bath/shower and separate toilet. We also have a laundry room where you can",49413779,Olivia,2015-11-19,51.53159,-0.08668,Entire apartment,Entire home/apt,4,,2.0,2.0,$95.00,5,1125,0,0,0,0,13,2019-04-28,2020-08-06,98.0,1
1043759,Room in Central London Paddington,"Lovely room in Paddington, 15 minutes from Heathrow airport, great transportation link to all over London, 6-7 minutes to Paddington station, Warwick avenue station and Royal Oak station, bus stop is 1 minutes walking distance,<br />walking distance to Hyde park, Edgware Road and Queensway.<br />15 minutes by bus to Oxford street and Piccadilly circus.",5747106,Salwa,2013-04-03,51.52146,-0.18633,Private room in apartment,Private room,2,,1.0,2.0,$70.00,90,1125,30,60,90,365,185,2013-06-17,2019-12-09,89.0,3
22987867,NEW HOME OR HOLIDAY IN LONDON - long or short term,"We are offering travellers a cost effective option to stay a short distance from central London. This option is ideal for people on a budget who would like a unique accommodation experience. <br />This listing is for a double room in a house share<br />This house is a large beautiful well maintained property, with a very homely, cosy feel. The house is fully furnished, so it is a home from home waiting for you to just move in.....<br /><br /><b>The space</b><br />PROPERTY INFORMATION <br />This house is a large beautiful well maintained property, with a very homely, cosy feel. The house is fully furnished, so it is a home from home waiting for you to just move in.....<br /><br />The accommodation comprises 2 bathrooms with shower, large kitchen with breakfast bar and doors opening out on to the beautiful garden patio.<br /><br />The garden is a magical peaceful garden with fairy lights, water feature, garden furniture and outside heating, perfect for even the chilly nights<br /><br />T",168407586,Genna,2018-01-17,51.47473,-0.06875,Private room in house,Private room,2,,1.0,1.0,$30.00,1,365,30,60,90,270,1,2018-10-04,2018-10-04,100.0,1
11707553,Room and bathroom close to central,"Double room & own bathroom in a spacious apartment in leafy Tooting Bec. The apartment is situated in a residential development opposite a park and with local centres close-by. 8 mins walk to the nearest tube station and 15 minutes to central London.<br /><br /><b>The space</b><br />The room is in a spacious apartment overlooking a park and wooded area for great views. You will have your own bathroom all to yourself.<br /><br /><b>Guest access</b><br />Access all areas - we are fairly relaxed people and would love for you to treat the whole apartment as your own (mi casa etc). You will have your own set of keys and can come and go as you please. Check in after 18:30 on a weekday, flexible at weekends.",20351987,Lu,2014-08-21,51.428290000000004,-0.15175,Private room in apartment,Private room,2,,1.0,1.0,$38.00,2,7,0,0,0,0,3,2016-05-27,2016-07-17,100.0,1
20238937,Lovely Room in Best Location,"This lovely room is in best location to Kings Cross and major London universities (LSE, UCL, SOAS). It is fully furnished and optimal for students or professionals on a short-term stay in London. The flat is in perfect condition, it offers a spaceous kitchen with a washing machine and a storeroom for bicycles shared with the two other rooms in the flat.<br /><br /><b>Guest access</b><br />You will have access to the fully equipped kitchen and the bathroom.",94603761,Moritz,2016-09-11,51.52749,-0.11687,Private room in apartment,Private room,1,,1.0,1.0,$35.00,6,1125,0,0,0,0,0,,,,2
42106572,Luxury Apartment Canary Wharf,"Welcome to our luxury two-bedroom apartment located within the superbly located New Festival Quarter, comprising a contemporary open plan kitchen, huge reception with private balcony, 2 large double bedrooms (master bedroom with en-suite), stylish bathroom and separate utility. On top of that, there is also a concierge service and private landscaped gardens.<br /><br /><b>The space</b><br />The properties amenities include:<br />-Fast and reliable Wi-Fi<br />-Polished kitchen, stocked with pots/pans, crockery and cutlery<br />-Spacious living room <br />-two  bedrooms with two double beds<br />-Luxurious towels with soaps and shampoos<br /><br /><b>Guest access</b><br />We have a team of Welcome Ambassadors who will greet you upon arrival to the property and to exchange keys. They will be happy to answer any questions or queries you may have and show you around the property to ensure your stay is perfect. We can also alternatively send guests who choose to check-in late access to our l",297690387,Flexystays,2019-09-24,51.51376,-0.02139,Entire apartment,Entire home/apt,4,,2.0,2.0,$165.00,2,1125,30,59,89,170,5,2020-02-16,2020-02-29,100.0,51
31814561,Studio 9-Camden Style- Twin beds or Superking!,"CORONA VIRUS UPDATE- June 2020<br />We are open for business as usual and welcome visitors from overseas. We are implementing the Corona-virus deep cleaning regime as outlined by airbnb so you can feel safe and secure knowing that our listings are 100% secure and virus free. Unlike hotels we don’t have shared areas for dining or reception, you have your own facilities and independent check in. This is the perfect time to secure affordable, self-contained accommodation in London.<br /><br /><b>The space</b><br />Unbeatable value for money! Superb apartments located in Croydon, South London famous for its superb transport links- trains 24/7 directly into the heart of central London. <br />East Croydon station -your gateway to the South and Central London. EC to London Victoria in 15 mins, London Bridge 20 mins and St Pancras home of Eurostar trains to Continental Europe in just 25 mins. Gatwick airport a 15 min train ride away, making Croydon the perfect cost effective alternative to sky",30629100,Gary,2015-04-05,51.382979999999996,-0.08001,Entire apartment,Entire home/apt,2,,,3.0,$46.71,4,365,3,14,30,298,58,2019-04-19,2020-08-11,99.0,12
12195983,Large Knightsbridge 2Bed 2Bath Free WiFi,"This spacious, quiet 2 Bedroom 2 Bathroom apartment has a large, bright Lounge and is located in a secure building in easy walking distance of Harrod's, South Kensington and Sloane Square and King's Road, Chelsea. Shops close by the apartment include Chanel, Ralph Lauren and Stella McCartney.  Just 10 minutes' walk from Harrod's and other exclusive shopping in Knightsbridge, South Kensington tube station is just 7 minutes' walk away for direct routes to most parts of central London. Free WiFi.<br /><br /><b>The space</b><br />Your spacious Two Bedroom Two Bathroom Apartment is really bright and is on the second floor of building of just 4 apartments (one to each floor), with a new lift to all floors, facing Milner Street, Knightsbridge at the front and facing nearby buildings to the rear from its own small terrace/balcony.  The apartment was partially refurbished in May 2017.  Located just 7 minutes’ walk from Harrod’s store and other exclusive shopping in London’s Knightsbridge, it’s ",31066062,Robert,2015-04-12,51.49425,-0.16382,Entire apartment,Entire home/apt,5,,2.0,2.0,$515.00,3,1124,0,0,0,0,13,2016-11-07,2019-06-08,78.0,42
41276640,Great Location of my flat 15mn from central london,Very brightf flat in Victorian building spacious  3 bedrooms   Single and double bed newly decorated the flat recently December 2020  fully equipped kitchen 2 bathrooms power shower and  bathtub large living room leather sofas 5 mints walk from Holloway station close to shops restos very vibrant area  high celling and windows little park view in both sides of the flat no direct vis a vis 3th floor no lift<br /><br /><b>The space</b><br />Great location 5mnts walk from metro Piccadilly line that can lead you( in around 45mnts)  directly from heathrow airport to my doorstep .very practical if you like to explore London since you just need 15 mints to Piccadilly Circus and central London I am  a very convivial easy going accommodating helpful  lady and I'll do my best to make my guests feel comfortable and at ease In my home am also very discreet and will respect their space and privacy And will not  interfere in anything concerning them Unless they request me to do so<br /><br /><b>Guest,324177252,Rhita,2020-01-04,51.552009999999996,-0.11020999999999999,Private room in apartment,Private room,2,,2.0,3.0,$55.00,3,10,23,53,83,83,0,,,,1
19036976,Luxury Room in a Great Location.,"Based in the luxury area of North West London, safe and quiet with easy transportation. Bus stop right outside the apartment, with direct link ( 1 bus ride) to the famous shopping district of oxford street. <br /><br />The luxury apartment is brand new, quiet and safe. <br />Should you wish to have a relaxing walk, the tranquil Golders hill park with small zoo is within walking distance or a 2 min bus ride. <br /><br />This apartment is great for people who wish to go site seeing, shopping, long stay and relaxation.<br /><br /><b>The space</b><br />This is a new built luxury apartment - The room is a large double size bedroom with a big wardrobe for the guests use. <br /><br />The apartment is on the ground floor with approx. 4 steps at the entrance. <br /><br />Extra blankets are provided, with at least 2 pillows per guest. <br /><br />The room is situated at the back of the apartment away from the main entrance and road, full length double glazed windows, this room is very quiet and ",132853716,Joey,2017-05-31,51.552,-0.18813,Private room in apartment,Private room,2,,1.0,2.0,$47.00,3,93,30,60,90,364,50,2017-06-13,2019-09-27,98.0,2
19246652,Southfields Home,"Our 1881 home is in wandsworth, South West London and is on a very quiet street.<br /><br />Our home is situated 15 minutes walk from east Putney and southfields  tube stations, the river, and Clapham junction. You can get into central London in 40 minutes. <br /><br />It has two bedrooms with 2 single beds and a double bed. It has a decent sized reception room/ kitchen.<br /><br />We have a small grass garden, excellent internet connection  and WiFi throughout the house.<br /><br /><b>The space</b><br />We are the top floor flat of a mansion block originally built for the Lord Mayor of London's daughters. Since then the house was used to launch the programming of the Tomb Raider series, although we haven't been able to convince the council to add a historical blue plaque yet. <br /><br />It's a family home, so don't expect a hotel but we have recently repainted the inside and will make sure its very clean, clutter free and tidy for you. But the carpet is overdue replacement, sometime ",4037050,Ben,2012-11-01,51.4514,-0.2021,Entire apartment,Entire home/apt,5,,2.0,3.0,$85.00,6,20,0,0,0,0,3,2017-08-28,2018-08-28,100.0,1
41665916,4 Bedroom family house in Ilford East London,"This is a newly refurbished property that is for sale. While waiting we are letting it out here. so it is all new and very empty. WIFI, a TV with and Android box is included. The kitchen has dishwasher, microwave, fridge kettle, toaster. No washing machine or laundry equipment.",92973657,Biodun,2016-09-01,51.5492,0.08101,Entire house,Entire home/apt,7,,4.0,4.0,$150.00,3,14,0,0,0,0,5,2020-01-26,2020-03-16,80.0,1
29752790,Comfy 1Bedroom Apartment in the heart of London,"At only a 5 minute-walk from Covent Garden, this 1 bedroom flat is the most central home you will get whist  in London! <br /><br />Wonderfully located for a show in Theatreland, a visit to the British Museum and an amazing food scene, this apartment will comfortably fit 2 guests  and guarantee you a fantastic stay in London.<br /><br />The world famous Big Ben is just a 20 minute walk from this central flat and all major attractions are easily reached by bus, tube or foot (for those that like a bit of excercise!)<br /><br /><b>The space</b><br />This fully-equipped flat consists of one bedroom with a king size bed and a spacious wardrobe as well as a sofa, a TV and a very modern kitchen with everything you need to feel like home after a long day of sightseeing or work.<br /><br /><b>Guest access</b><br />Guests will have the entire property to themselves.<br /><br /><b>Other things to note</b><br />* Property is managed by a Professional Co-Host of Airbnb<br />* Standard check-in time",201263915,Claire,2018-07-10,51.51461,-0.12717,Entire apartment,Entire home/apt,2,,1.0,1.0,$65.00,2,28,0,0,0,0,8,2018-12-20,2019-12-10,80.0,1
38222036,Luxury 2 bed 2 minutes from station,"Whether you are coming to London on business or on pleasure, my brand new luxury apartment provides a great base: - Located in the heart of London - Multiple transportation links - Walking distance from Tower Bridge,Tower of London and St Paul",204530689,Tan,2018-07-23,51.51704,-0.07182999999999999,Entire apartment,Entire home/apt,4,,2.0,2.0,$170.00,7,1125,0,0,0,0,1,2019-09-10,2019-09-10,,1
37427933,Private room in Dalston sleeps 3,"My place is close to The Shacklewell Arms, and Ruby's Dalston. You’ll love my place because of the people who are super friendly, the neighbourhood is quiet, and the ambiance. My place is good for couples and solo adventurers.<br /><br /><b>The space</b><br />I have a double and a single bed,  in the back double bedroom downstairs, please note there isn't a TV in this room.      Wifi is available and this is found in the information provided in the room.   Should you forget your travel adapter there are plugs in the small bedside drawer for your use whilst you're with us.<br /><br /><b>Guest access</b><br />My guests are able to access all rooms with the exception of mine, my daughter's and my son's bedrooms and the lounge.<br /><br /><b>Other things to note</b><br />We have a happy friendly outlook so feel free to have a chat with us.  We love hearing your reasons for travelling and plans for your stay. We like to share our love of London and some cool places to visit.<br />I do have ",82448401,Maureen,2016-07-08,51.55341,-0.06899,Private room in house,Private room,3,,1.0,2.0,$16.00,1,28,4,14,14,252,25,2019-08-28,2020-08-22,98.0,3
20916454,"Delightful Private Bedroom, 2 mins to Tube","Private double bedroom with shared use of a modern kitchen, living room and main bathroom. Guests get their own private toilet and full access to, Apple TV; along with wifi.<br /><br />This private room is in an Edwardian mansion block in lovely Earls Court Square. Very close to Earls court tube station. Only 10mins into central London and 30mins away from Heathrow airport.<br /><br />—————————————————<br />This private room is suitable for couples and solo female travellers only.<br /><br /><b>The space</b><br />Luxurious and cozy private bedroom with a beautiful view of a garden patio. <br />Amazing comfortable Westcott bed and double mirrored roomy wardrobe.<br /><br /><b>Guest access</b><br />Guests are free to use the shared living space with Apple TV, Netflix and dinning room table. A fully equipped kitchen with a dishwasher, washing machine and dryer is available. Guests get their own private toilet and of course are free to use the main bathroom with shower and bath.",150322962,Diyala,2017-09-12,51.49003,-0.19175999999999999,Private room in apartment,Private room,2,,1.0,1.0,$45.00,1,14,28,58,88,363,23,2018-10-17,2020-03-12,96.0,1
29273072,Ensuite room (privat)  30 min to Central London,"LARGE DOUBLE EN-SUITE <br />You will live in a Victorian property in a very spacious double room decorated to a high standard with loads of storage space and your own en suite bathroom and toilet. <br /><br />Kitchen facilities VERY limited (use of kettle). At host's discretion full use of kitchen. It depends on the length of stay ( 2 weeks or longer)<br /><br />NO free laundry<br /><br />Bathroom with walk in shower (disability access ) and  toilet<br /> <br />Plentiful non-permitted street parking<br /><br /><b>The space</b><br />Local Co-op supermarket across road<br />Huge Sainsbury's nearby (walking distance)and Lidl (short bus ride). Bus stops infant of house.<br />Cafe shop, Pharmacy, Hairdresser, Co-op Shop, Fish and Chips Shop and Cash machine across road<br /><br /><b>Guest access</b><br />limited access to kitchen (use of kettle only). At host's discretion a more wider use of kitchen. It depends on the length of your stay (2 weeks or more)<br /><br /><b>Other things to note<",220537638,Marita,2018-10-14,51.48769,0.11406,Private room in house,Private room,2,,1.0,1.0,$25.00,1,180,0,0,0,0,27,2018-10-24,2019-09-28,87.0,1
8948392,"Flat in a new building, canal views","2nd floor, new building with lots of sun (south facing). Floor to ceiling windows in the living room which slide to open giving a fully open aspect onto the Canal. There is also a balcony. Postcode: N1 5ET - pls check (SENSITIVE CONTENTS HIDDEN) maps for exact location.<br /><br /><b>The space</b><br />Thank you for your interest in my listing!<br /><br />Make the most out of your experience in London in this modern one bedroom second floor apartment overlooking beautiful Regents Canal.<br /><br />Serene spacious flat in a very central location, very convenient for getting around and overlooking beautiful Regents Canal. The flat boasts a lovely balcony south facing the Canal from which you can see local swans, ducks and geese swimming around))  <br /><br />One large bedroom with very comfortable orthopaedic mattress (2000 pocket springs) and a sofa in the large open plan living room. Intex Ultra Plush Queen Size Airbed is available as well. <br />Calm, peaceful and ideal both for the t",2153966,Michael,2012-04-16,51.53855,-0.07819,Entire apartment,Entire home/apt,4,,1.0,2.0,$99.00,4,30,0,0,0,268,3,2015-11-26,2015-12-20,80.0,1
38322409,"Close 2 Royal Arsenal, Thames Clipper City Airport",Please note the price is per person for each room,81937925,Neil,2016-07-05,51.49341,0.0818,Private room in house,Private room,1,,1.0,1.0,$25.00,1,1125,0,0,0,0,2,2019-09-27,2019-10-04,100.0,2
24146292,Large Double in a 2-bed garden flat in Ally Pally,"Large Double Room within a spacious Victorian 2-bed garden flat in the heart of Alexandra Palace. Stunning views. 3 min walk to Alexandra Palace & Park (events, gigs, panoramic views over London). <br />The flat is just a 2-min walk to Alexandra Palace station, which takes you to Finsbury Park (Victoria & Piccadilly line) in 7 minutes, Highbury & Islington (Victoria Line) in 10 minutes, and Old Street/Moorgate in 20 minutes. <br />Wood Green High Street & station (Piccadilly Line) are a 10-min walk away.<br /><br /><b>The space</b><br />Large Victorian split-level ground-floor flat with high ceilings, fireplace, large sash bay windows, and a huge garden. The living room is very large with a 3-seater sofa as well as an armchair. TV with unlimited access to shows and films. <br />The kitchen is fairly large, has a 4-seater kitchen table, washing machine, microwave, and access to the very large garden. You will also have full access to my pots/pans, kettle, tea & coffee making facilities,",5047300,Kat,2013-02-11,51.59852,-0.12318,Private room in apartment,Private room,2,,1.0,1.0,$50.00,1,1125,25,50,80,80,1,2018-04-14,2018-04-14,,1
21996251,Cosy room in very good location,"It is cosy room in wonderful location. The bus stop is located right in front of the house. You can walk to Maryland train station - 4 mins. Stratford station (Westfield Shopping Center) – 13 mins walk. <br />Very close to Tesco Express as well as restaurants with food from all around the world. <br />If you have any questions, please do not hesitate to contact me – I am happy to answer them! 😊 <br /><br />3 more young people living in this house as well.",58077301,Sylwia,2016-02-09,51.550309999999996,0.00373,Private room in house,Private room,1,,1.0,1.0,$17.00,4,12,0,0,0,0,0,,,,1
22681593,Charming house with garden in the heart of Peckham,"A bright and spacious house with a cosy living room and study with working fireplace, television and desk space. The large eat-in kitchen has doors out on to a private back garden. Upstairs the bedroom has a comfortable king-sized bed and plenty of cupboard space. The modern bathroom has a large bath and separate walk-in rain shower.<br /><br /><b>Guest access</b><br />You'll have access to the entire home, other than the second bedroom, which will be closed.<br /><br /><b>Other things to note</b><br />There may be a cat, Taff, there during your stay. She is very friendly and independent and goes in and out through the cat flap. If you would be happy to feed her that would be great, or if it’s inconvenient for you to do so I can get a friend or neighbour to come in.",11875492,Anna Rose,2014-02-02,51.46763,-0.07021000000000001,Entire townhouse,Entire home/apt,2,,1.0,1.0,$95.00,5,30,0,0,0,0,28,2018-04-15,2019-12-01,99.0,1
33923856,"King-size bed in stylish,  peaceful artist’s flat","Super comfortable king-size bed, private room in a stylish, artist’s Victorian flat. Peaceful area, with lovely local restaurants and cafes, and easy access to Kings Cross in just 20 minutes. Great local pub with garden and traditional pub grub, several beautiful parks and easy access to the amazing Alexandra Palace.<br /><br /><b>The space</b><br />The space will be shared with an architect working in Shoreditch, who can give you lots of local tips and advice! The bright, airy flat is perfect for exploring the delights of the city, while enjoying somewhere calm and peaceful to come home to. The space is newly decorated, including (shared) bathroom and access to common areas. Stylish kitchen for cooking, and comfy sofa for relaxing at the end of the day. The room is spacious, with sole use of large wardrobes and lots of natural light. <br /><br />Please note there is a two night minimum.",2594564,Adit,2012-06-10,51.61141,-0.12465,Private room in apartment,Private room,2,,1.0,1.0,$50.00,2,30,30,60,90,90,0,,,,1
18734228,Top floor 1 bed apartment with spectacular views,"Our top floor one bedroom apartment with spectacular views will feel like a home away from home during your stay in London. Located just 2 minutes walk from both Barons Court and West Kensington underground stations, you're 20 minutes from Covent Garden. More locally you have all the amenities of Kensington, Chelsea and Hammersmith for shopping and restaurants. Queens Tennis club is also a 2 minute walk away. <br /><br />The apartment is located in a secure portered building.",5065286,Dom,2013-02-12,51.48843,-0.21288,Entire apartment,Entire home/apt,2,,1.0,1.0,$105.00,3,1125,0,0,0,0,2,2017-06-19,2017-06-22,,1
41376268,(8DH) Dreams Unlimited - Hounslow/Heathrow,"2 Bed Executive Apartment by Dreams Unlimited Serviced Accommodation.<br />Stylishly decorated, two Bedroom apartment with gated parking space (optional extra) offering comfort in a quiet location yet close to all the action when needed. Ideal for families and extended stays.<br /><br />Penthouse views of London, High ceilings throughout, and attention to detail, this beautiful gated residence mixes all the heritage associated to a mansion conversion with the comforts of modern day luxury living.<br />Every room boasts an influx of natural light, highlighting the attention to detail in the finish of each one of our apartments. Each room has been carefully designed to take advantage of all modern living experiences without compromising on space and quality.<br /><br />The Grove is a highly desirable residential road, moments away from Isleworth train station, Osterley tube station and has excellent local schools and amenities nearby. Situated in the heart of Isleworth and close proximit",142206238,Rajesh,2017-07-24,51.47631,-0.34523000000000004,Entire apartment,Entire home/apt,6,,2.0,2.0,$142.00,1,1125,30,60,90,365,1,2020-02-12,2020-02-12,100.0,4
34560337,Portobello Mews House for 8 guests+free parking,"This double-fronted modern mews house is right in the heart of Notting Hill, just off Portobello Road.<br />The traditional exterior has been given a contemporary makeover in steel and glass, and interiors are bright and sleek. A simple color palette of white walls and wood floors is brought to life with bold shapes and bursts of color, including the blood-red leather sofas, the pony-hide chaise, a striking suspended metal staircase that runs through the living room, and a hanging wood-burning stove.<br /><br /><b>The space</b><br />A house ideal for large groups or families. <br />Four bedrooms in total.<br />Two bedrooms on the ground floor+ensuite toilet and big shower room.<br />Dining-kitchen-living room with balcony on the first floor.<br />Two bedrooms (one with bathtub)+toilet on second floor.<br />Roof terrace.<br /><br /><b>Guest access</b><br />Entire house and roof terrace<br /><br /><b>Other things to note</b><br />Free parking in the private gated mews",47237234,Marcus,2015-10-23,51.51818,-0.20678000000000002,Entire house,Entire home/apt,8,,4.0,4.0,$263.00,2,31,9,22,52,52,13,2019-06-26,2020-08-02,92.0,1
40373464,"Modern, Small Double Private Room","A lovely cosy private room with a small double bed available in the heart of Battersea. This is the place to stay if you're looking for a clean, modern & stylish room. Located only 7 minutes walk from Clapham Junction and situated on a quiet residential development. <br />Perfect place to stay if you want to explore the city or just need to be well connected for work. Everything has been designed for your convenience without compromising on style.<br /><br /><b>The space</b><br />Bedroom includes : <br />- Comfy small double bed<br />- Desk & chair<br />- Clothes rail<br />- Large windows and lots of natural light<br />- Egyptian cotton towels<br />- Hairdryer <br /><br />Bathroom:<br />- Shower gel<br />- Shampoo & conditioner <br /><br />Kitchen: <br />- All kitchen appliances <br />- Tea/coffee/sugar<br />- Snacks<br />- Iron & ironing board <br />- Washing powder<br /><br /><b>Guest access</b><br />Guests have access to the kitchen, toilet on the ground floor, bathroom on the 1st f",139052118,Leon,2017-07-07,51.46497,-0.17807,Private room in apartment,Private room,1,,1.0,1.0,$38.00,1,1125,0,0,0,0,4,2019-12-02,2019-12-29,95.0,6
